initial_state_id,sampling_method,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,coverage_distance_standardized,assigned_split
phase6c_targeted_0400,targeted_boundary_sampling,0.34030000000000005,0.04833984375,0.0793827160493827,25.4256,1.5472719700124948,,phase6c_train
phase6c_targeted_0401,targeted_boundary_sampling,0.3409000000000001,0.025839843749999997,0.029382716049382713,25.8256,2.261557684298209,,phase6c_train
phase6c_targeted_0402,targeted_boundary_sampling,0.3415,0.07083984374999999,0.05938271604938271,26.2256,2.9758433985839234,,phase6c_train
phase6c_targeted_0403,targeted_boundary_sampling,0.34210000000000007,0.01458984375,0.08938271604938271,26.6256,3.6901291128696374,,phase6c_train
phase6c_targeted_0404,targeted_boundary_sampling,0.34270000000000006,0.059589843749999996,0.0008641975308641975,25.1056,4.404414827155351,,phase6c_validation
phase6c_targeted_0405,targeted_boundary_sampling,0.34330000000000005,0.03708984375,0.030864197530864196,25.5056,0.22074135776759682,,phase6c_train
phase6c_targeted_0406,targeted_boundary_sampling,0.34390000000000004,0.08208984375,0.06086419753086419,25.9056,0.9350270720533109,,phase6c_train
phase6c_targeted_0407,targeted_boundary_sampling,0.34450000000000003,0.00896484375,0.010864197530864197,26.305600000000002,1.6493127863390253,,phase6c_validation
phase6c_targeted_0408,targeted_boundary_sampling,0.3451,0.05396484375,0.0408641975308642,26.7056,2.3635985006247395,,phase6c_train
phase6c_targeted_0409,targeted_boundary_sampling,0.3457,0.03146484375,0.07086419753086418,25.1856,3.077884214910454,,phase6c_train
phase6c_targeted_0410,targeted_boundary_sampling,0.34630000000000005,0.07646484375,0.020864197530864197,25.5856,3.792169929196168,,phase6c_train
phase6c_targeted_0411,targeted_boundary_sampling,0.34690000000000004,0.02021484375,0.05086419753086419,25.9856,4.506455643481883,,phase6c_train
phase6c_targeted_0412,targeted_boundary_sampling,0.34750000000000003,0.06521484375,0.08086419753086418,26.3856,0.32278217409412746,,phase6c_validation
phase6c_targeted_0413,targeted_boundary_sampling,0.3481,0.042714843749999995,0.00419753086419753,26.7856,1.0370678883798417,,phase6c_train
phase6c_targeted_0414,targeted_boundary_sampling,0.3487,0.08771484375,0.03419753086419753,25.2656,1.751353602665556,,phase6c_train
phase6c_targeted_0415,targeted_boundary_sampling,0.34930000000000005,0.00193359375,0.06419753086419752,25.6656,2.46563931695127,,phase6c_train
phase6c_targeted_0416,targeted_boundary_sampling,0.34990000000000004,0.046933593749999995,0.01419753086419753,26.0656,3.1799250312369844,,phase6c_train
phase6c_targeted_0417,targeted_boundary_sampling,0.35050000000000003,0.02443359375,0.04419753086419753,26.465600000000002,3.894210745522698,,phase6c_train
phase6c_targeted_0418,targeted_boundary_sampling,0.3511000000000001,0.06943359375,0.0741975308641975,26.8656,4.608496459808412,,phase6c_train
phase6c_targeted_0419,targeted_boundary_sampling,0.3517,0.01318359375,0.02419753086419753,25.3456,0.424822990420658,,phase6c_validation
phase6c_targeted_0420,targeted_boundary_sampling,0.35230000000000006,0.05818359375,0.05419753086419752,25.7456,1.1391087047063722,,phase6c_train
phase6c_targeted_0421,targeted_boundary_sampling,0.3529,0.03568359375,0.08419753086419751,26.1456,1.8533944189920866,,phase6c_train
phase6c_targeted_0422,targeted_boundary_sampling,0.35350000000000004,0.08068359374999999,0.007530864197530864,26.5456,2.567680133277801,,phase6c_validation
phase6c_targeted_0423,targeted_boundary_sampling,0.3541000000000001,0.007558593749999999,0.037530864197530864,26.9456,3.281965847563515,,phase6c_validation
phase6c_targeted_0424,targeted_boundary_sampling,0.3547,0.05255859375,0.06753086419753085,25.0416,3.996251561849229,,phase6c_validation
phase6c_targeted_0425,targeted_boundary_sampling,0.35530000000000006,0.030058593749999998,0.017530864197530863,25.4416,4.710537276134944,,phase6c_train
phase6c_targeted_0426,targeted_boundary_sampling,0.3559,0.07505859375,0.04753086419753085,25.8416,0.5268638067471886,,phase6c_train
phase6c_targeted_0427,targeted_boundary_sampling,0.35650000000000004,0.018808593749999998,0.07753086419753084,26.241600000000002,1.2411495210329029,,phase6c_train
phase6c_targeted_0428,targeted_boundary_sampling,0.3571000000000001,0.06380859375,0.027530864197530865,26.6416,1.955435235318617,,phase6c_train
phase6c_targeted_0429,targeted_boundary_sampling,0.3577,0.04130859375,0.057530864197530854,25.1216,2.669720949604331,,phase6c_train
phase6c_targeted_0430,targeted_boundary_sampling,0.35830000000000006,0.08630859375,0.08753086419753085,25.5216,3.3840066638900455,,phase6c_train
phase6c_targeted_0431,targeted_boundary_sampling,0.3589,0.0047460937499999994,0.0019753086419753083,25.9216,4.09829237817576,,phase6c_train
phase6c_targeted_0432,targeted_boundary_sampling,0.35950000000000004,0.04974609375,0.03197530864197531,26.3216,4.812578092461474,,phase6c_train
phase6c_targeted_0433,targeted_boundary_sampling,0.3601000000000001,0.02724609375,0.06197530864197529,26.7216,0.6289046230737192,,phase6c_train
phase6c_targeted_0434,targeted_boundary_sampling,0.3607,0.07224609375,0.011975308641975308,25.2016,1.3431903373594334,,phase6c_train
phase6c_targeted_0435,targeted_boundary_sampling,0.36130000000000007,0.01599609375,0.04197530864197531,25.6016,2.057476051645148,,phase6c_train
phase6c_targeted_0436,targeted_boundary_sampling,0.3619,0.06099609375,0.0719753086419753,26.0016,2.771761765930862,,phase6c_train
phase6c_targeted_0437,targeted_boundary_sampling,0.36250000000000004,0.03849609375,0.021975308641975305,26.401600000000002,3.4860474802165764,,phase6c_train
phase6c_targeted_0438,targeted_boundary_sampling,0.3631000000000001,0.08349609375,0.051975308641975304,26.8016,4.20033319450229,,phase6c_train
phase6c_targeted_0439,targeted_boundary_sampling,0.3637,0.01037109375,0.0819753086419753,25.2816,4.914618908788005,,phase6c_train
phase6c_targeted_0440,targeted_boundary_sampling,0.36430000000000007,0.055371093749999996,0.005308641975308641,25.6816,0.03123698458975427,,phase6c_train
phase6c_targeted_0441,targeted_boundary_sampling,0.3649,0.03287109375,0.03530864197530864,26.0816,0.7455226988754684,,phase6c_train
phase6c_targeted_0442,targeted_boundary_sampling,0.36550000000000005,0.07787109375,0.06530864197530864,26.4816,1.4598084131611828,,phase6c_train
phase6c_targeted_0443,targeted_boundary_sampling,0.3661000000000001,0.02162109375,0.01530864197530864,26.8816,2.174094127446897,,phase6c_train
phase6c_targeted_0444,targeted_boundary_sampling,0.3667,0.06662109375,0.04530864197530863,25.3616,2.888379841732611,,phase6c_validation
phase6c_targeted_0445,targeted_boundary_sampling,0.36730000000000007,0.04412109375,0.07530864197530862,25.7616,3.602665556018325,,phase6c_train
phase6c_targeted_0446,targeted_boundary_sampling,0.3679,0.08912109374999999,0.025308641975308643,26.1616,4.31695127030404,,phase6c_train
phase6c_targeted_0447,targeted_boundary_sampling,0.36850000000000005,0.00123046875,0.05530864197530864,26.5616,0.13327780091628488,,phase6c_train
phase6c_targeted_0448,targeted_boundary_sampling,0.3691000000000001,0.046230468749999996,0.08530864197530863,26.9616,0.847563515201999,,phase6c_train
phase6c_targeted_0449,targeted_boundary_sampling,0.36970000000000003,0.02373046875,0.008641975308641974,25.0576,1.5618492294877133,,phase6c_train
phase6c_targeted_0450,targeted_boundary_sampling,0.3703000000000001,0.06873046875,0.038641975308641975,25.4576,2.2761349437734277,,phase6c_train
phase6c_targeted_0451,targeted_boundary_sampling,0.3709,0.01248046875,0.06864197530864197,25.8576,2.9904206580591417,,phase6c_validation
phase6c_targeted_0452,targeted_boundary_sampling,0.37150000000000005,0.05748046875,0.018641975308641975,26.2576,3.704706372344856,,phase6c_train
phase6c_targeted_0453,targeted_boundary_sampling,0.3721000000000001,0.03498046875,0.048641975308641956,26.6576,4.4189920866305705,,phase6c_train
phase6c_targeted_0454,targeted_boundary_sampling,0.37270000000000003,0.07998046874999999,0.07864197530864195,25.1376,0.2353186172428155,,phase6c_train
phase6c_targeted_0455,targeted_boundary_sampling,0.3733000000000001,0.00685546875,0.028641975308641977,25.5376,0.9496043315285296,,phase6c_train
phase6c_targeted_0456,targeted_boundary_sampling,0.3739,0.05185546875,0.058641975308641965,25.9376,1.6638900458142438,,phase6c_train
phase6c_targeted_0457,targeted_boundary_sampling,0.37450000000000006,0.02935546875,0.08864197530864196,26.337600000000002,2.3781757600999582,,phase6c_train
phase6c_targeted_0458,targeted_boundary_sampling,0.3751000000000001,0.07435546875,0.003086419753086419,26.7376,3.0924614743856726,,phase6c_train
phase6c_targeted_0459,targeted_boundary_sampling,0.37570000000000003,0.01810546875,0.03308641975308642,25.2176,3.8067471886713866,,phase6c_train
phase6c_targeted_0460,targeted_boundary_sampling,0.3763000000000001,0.06310546875,0.0630864197530864,25.6176,4.521032902957101,,phase6c_train
phase6c_targeted_0461,targeted_boundary_sampling,0.3769,0.04060546875,0.013086419753086418,26.0176,0.3373594335693461,,phase6c_train
phase6c_targeted_0462,targeted_boundary_sampling,0.37750000000000006,0.08560546875,0.04308641975308642,26.4176,1.0516451478550604,,phase6c_train
phase6c_targeted_0463,targeted_boundary_sampling,0.3781000000000001,0.00404296875,0.0730864197530864,26.8176,1.7659308621407745,,phase6c_train
phase6c_targeted_0464,targeted_boundary_sampling,0.37870000000000004,0.04904296875,0.02308641975308642,25.2976,2.4802165764264887,,phase6c_train
phase6c_targeted_0465,targeted_boundary_sampling,0.3793000000000001,0.02654296875,0.053086419753086415,25.6976,3.1945022907122027,,phase6c_train
phase6c_targeted_0466,targeted_boundary_sampling,0.3799,0.07154296874999999,0.08308641975308641,26.0976,3.9087880049979167,,phase6c_train
phase6c_targeted_0467,targeted_boundary_sampling,0.38050000000000006,0.01529296875,0.006419753086419753,26.4976,4.6230737192836315,,phase6c_train
phase6c_targeted_0468,targeted_boundary_sampling,0.3811000000000001,0.060292968749999995,0.03641975308641975,26.8976,0.43940024989587667,,phase6c_train
phase6c_targeted_0469,targeted_boundary_sampling,0.38170000000000004,0.037792968749999996,0.06641975308641974,25.3776,1.1536859641815909,,phase6c_train
phase6c_targeted_0470,targeted_boundary_sampling,0.3823000000000001,0.08279296875,0.016419753086419752,25.7776,1.867971678467305,,phase6c_train
phase6c_targeted_0471,targeted_boundary_sampling,0.3829,0.00966796875,0.04641975308641975,26.1776,2.5822573927530197,,phase6c_train
phase6c_targeted_0472,targeted_boundary_sampling,0.38350000000000006,0.05466796875,0.07641975308641973,26.5776,3.2965431070387337,,phase6c_train
phase6c_targeted_0473,targeted_boundary_sampling,0.3841,0.03216796875,0.026419753086419754,26.9776,4.010828821324448,,phase6c_train
phase6c_targeted_0474,targeted_boundary_sampling,0.38470000000000004,0.07716796875,0.05641975308641974,25.0736,4.725114535610162,,phase6c_train
phase6c_targeted_0475,targeted_boundary_sampling,0.3853000000000001,0.020917968749999998,0.08641975308641973,25.4736,0.5414410662224073,,phase6c_train
phase6c_targeted_0476,targeted_boundary_sampling,0.3859,0.06591796875,0.009753086419753086,25.8736,1.2557267805081216,,phase6c_validation
phase6c_targeted_0477,targeted_boundary_sampling,0.38650000000000007,0.04341796875,0.039753086419753086,26.273600000000002,1.9700124947938358,,phase6c_train
phase6c_targeted_0478,targeted_boundary_sampling,0.3871,0.08841796874999999,0.06975308641975307,26.6736,2.6842982090795497,,phase6c_train
phase6c_targeted_0479,targeted_boundary_sampling,0.38770000000000004,0.0026367187499999997,0.019753086419753086,25.1536,3.398583923365264,,phase6c_train
phase6c_targeted_0480,targeted_boundary_sampling,0.3883000000000001,0.04763671875,0.049753086419753074,25.5536,4.112869637650978,,phase6c_train
phase6c_targeted_0481,targeted_boundary_sampling,0.3889,0.02513671875,0.07975308641975307,25.9536,4.8271553519366925,,phase6c_train
phase6c_targeted_0482,targeted_boundary_sampling,0.38950000000000007,0.07013671875,0.029753086419753088,26.3536,0.6434818825489379,,phase6c_train
phase6c_targeted_0483,targeted_boundary_sampling,0.3901,0.013886718749999999,0.059753086419753076,26.7536,1.3577675968346519,,phase6c_validation
phase6c_targeted_0484,targeted_boundary_sampling,0.39070000000000005,0.05888671875,0.08975308641975308,25.2336,2.0720533111203663,,phase6c_train
phase6c_targeted_0485,targeted_boundary_sampling,0.3913000000000001,0.03638671875,0.00024691358024691353,25.6336,2.7863390254060807,,phase6c_train
phase6c_targeted_0486,targeted_boundary_sampling,0.3919,0.08138671875,0.030246913580246913,26.0336,3.500624739691795,,phase6c_train
phase6c_targeted_0487,targeted_boundary_sampling,0.39250000000000007,0.008261718749999999,0.06024691358024691,26.4336,4.214910453977509,,phase6c_train
phase6c_targeted_0488,targeted_boundary_sampling,0.3931,0.05326171875,0.010246913580246913,26.8336,4.929196168263223,,phase6c_train
phase6c_targeted_0489,targeted_boundary_sampling,0.39370000000000005,0.03076171875,0.040246913580246915,25.3136,0.045814244064972934,,phase6c_train
phase6c_targeted_0490,targeted_boundary_sampling,0.3943000000000001,0.07576171875,0.0702469135802469,25.7136,0.7600999583506871,,phase6c_train
phase6c_targeted_0491,targeted_boundary_sampling,0.39490000000000003,0.01951171875,0.02024691358024691,26.1136,1.4743856726364015,,phase6c_train
phase6c_targeted_0492,targeted_boundary_sampling,0.3955000000000001,0.06451171875,0.05024691358024692,26.5136,2.188671386922116,,phase6c_train
phase6c_targeted_0493,targeted_boundary_sampling,0.3961,0.042011718749999996,0.08024691358024691,26.9136,2.90295710120783,,phase6c_train
phase6c_targeted_0494,targeted_boundary_sampling,0.39670000000000005,0.08701171875,0.003580246913580246,25.3936,3.617242815493544,,phase6c_train
phase6c_targeted_0495,targeted_boundary_sampling,0.3973000000000001,0.00544921875,0.03358024691358025,25.7936,4.331528529779258,,phase6c_train
phase6c_targeted_0496,targeted_boundary_sampling,0.39790000000000003,0.05044921875,0.06358024691358025,26.1936,0.14785506039150353,,phase6c_train
phase6c_targeted_0497,targeted_boundary_sampling,0.3985000000000001,0.027949218749999998,0.013580246913580245,26.593600000000002,0.8621407746772176,,phase6c_train
phase6c_targeted_0498,targeted_boundary_sampling,0.3991,0.07294921875,0.04358024691358024,26.9936,1.5764264889629322,,phase6c_train
phase6c_targeted_0499,targeted_boundary_sampling,0.39970000000000006,0.016699218749999998,0.07358024691358023,25.0128,2.2907122032486464,,phase6c_train
phase6c_dagger_0000,closed_loop_DAgger,0.10285959625000088,0.0,0.0,25.0,0.019570622869040197,1.5143736422387857,phase6c_train
phase6c_dagger_0001,closed_loop_DAgger,0.1,0.0027799460926112075,0.0,25.189793920983355,0.0,1.438009953188916,phase6c_train
phase6c_dagger_0002,closed_loop_DAgger,0.10233887469075481,0.005697516525949125,0.0023337897931975152,25.066462354597036,4.59705611863223,1.1990562376720004,phase6c_train
phase6c_dagger_0003,closed_loop_DAgger,0.10290278890053335,0.010428827539784233,0.0,25.064899285283552,3.365952980573556,1.1123030409411312,phase6c_train
phase6c_dagger_0004,closed_loop_DAgger,0.10445321681763875,0.013314974632279666,0.0025155947539797184,25.106281736650814,3.4421543230089218,1.0385583651416126,phase6c_train
phase6c_dagger_0005,closed_loop_DAgger,0.10520265300844897,0.011846985443902364,0.0029622978140732854,25.114240847866725,4.509343664224329,1.017661394812861,phase6c_train
phase6c_dagger_0006,closed_loop_DAgger,0.10018332103278133,0.014461778849127253,0.005870499225054133,25.141438326748947,3.414887065383602,0.9635258068438854,phase6c_train
phase6c_dagger_0007,closed_loop_DAgger,0.7568832040510965,0.018498151095560352,0.04597811018050267,33.4,0.6929007474263993,0.954497992087961,phase6c_train
phase6c_dagger_0008,closed_loop_DAgger,0.7520603992043489,0.011997751876832715,0.05173800212859131,33.4,0.9678009206499556,0.9306130611039771,phase6c_train
phase6c_dagger_0009,closed_loop_DAgger,0.7576288958959705,0.017191845663463594,0.04469041454448959,33.4,1.7854898474861312,0.918107947632045,phase6c_train
phase6c_dagger_0010,closed_loop_DAgger,0.1004601153416653,0.014090185161749157,0.007930297891945378,25.159769347630753,3.4732257386501986,0.9179174681657333,phase6c_train
phase6c_dagger_0011,closed_loop_DAgger,0.7495554954818687,0.013086755978272432,0.049165008919964545,33.38388194156194,0.9938451596894784,0.9173078213857033,phase6c_train
phase6c_dagger_0012,closed_loop_DAgger,0.7532229814427865,0.012499182119757214,0.05022350520198909,33.31117395614317,0.985721844537029,0.9065154200158615,phase6c_train
phase6c_dagger_0013,closed_loop_DAgger,0.7553021423708469,0.015336141902192834,0.048291688398680144,33.4,1.6023681376869732,0.880755612461295,phase6c_train
phase6c_dagger_0014,closed_loop_DAgger,0.7546514112427987,0.01594159627739452,0.04803470489465768,33.4,1.2340212649042384,0.8771497816446797,phase6c_train
phase6c_dagger_0015,closed_loop_DAgger,0.7553083126007033,0.015172624586219749,0.04906377447323275,33.4,1.2167101210022429,0.8692875279825252,phase6c_train
phase6c_dagger_0016,closed_loop_DAgger,0.7515562521364952,0.01730907489531634,0.046493980075596,33.214238473825915,1.8196516331166515,0.8626611801674845,phase6c_validation
phase6c_dagger_0017,closed_loop_DAgger,0.7534265598227673,0.016328208983969753,0.0450282843434939,33.303212556746935,1.8576751891816081,0.851387116622899,phase6c_train
phase6c_dagger_0018,closed_loop_DAgger,0.7549934242337876,0.014352531566307598,0.048247296107092275,33.4,1.774875097854024,0.8420642589484417,phase6c_train
phase6c_dagger_0019,closed_loop_DAgger,0.7537454504632541,0.017516384220628678,0.04821231598103765,33.4,1.2716428110029085,0.8270743494382906,phase6c_train
phase6c_dagger_0020,closed_loop_DAgger,0.752920419711403,0.012864218639420869,0.04470541259659408,33.4,1.4876855195628262,0.8254161070357409,phase6c_train
phase6c_dagger_0021,closed_loop_DAgger,0.750670982887586,0.012770822340475958,0.04684170311671219,33.272646200072344,1.3057274330705355,0.8249116521544538,phase6c_train
phase6c_dagger_0022,closed_loop_DAgger,0.7676481186224916,0.017212328136840094,0.038246304805602475,32.57802696109487,0.0,0.8119668598403663,phase6c_validation
phase6c_dagger_0023,closed_loop_DAgger,0.7547089427779957,0.012859244692831222,0.04610849035541492,33.385194467296635,1.5591337888376664,0.8117410719982338,phase6c_train
phase6c_dagger_0024,closed_loop_DAgger,0.7572198476149034,0.017781758247844035,0.045079206263938486,33.03468429420947,1.8156476299194098,0.8064342581190347,phase6c_train
phase6c_dagger_0025,closed_loop_DAgger,0.10608307906255808,0.0400052462398727,0.009787607105850145,25.26671245489177,7.776676225604855,0.8058840090935923,phase6c_train
phase6c_dagger_0026,closed_loop_DAgger,0.7527080598477057,0.014420515976990497,0.04588050295470357,33.29148591436098,1.6885672079937084,0.8037310603723926,phase6c_train
phase6c_dagger_0027,closed_loop_DAgger,0.7579453218564917,0.009627424125683414,0.046648089149883325,33.340199824372604,1.253840317377799,0.8002842920160632,phase6c_train
phase6c_dagger_0028,closed_loop_DAgger,0.10734658202778835,0.039594879798287165,0.009603377948109362,25.31698413483188,7.726289893946417,0.7966846760499224,phase6c_train
phase6c_dagger_0029,closed_loop_DAgger,0.7553155508608665,0.02011917455148243,0.04680458847478343,33.06631900341343,1.55944047639289,0.7925282281477314,phase6c_train
phase6c_dagger_0030,closed_loop_DAgger,0.7568027120851525,0.017344435151045168,0.043462514789978715,33.05705693180979,1.8834713985299334,0.7918926103230302,phase6c_validation
phase6c_dagger_0031,closed_loop_DAgger,0.7558201955119195,0.01086025126438344,0.045685954552052564,33.4,1.5232844966292336,0.7789258749215492,phase6c_validation
phase6c_dagger_0032,closed_loop_DAgger,0.7567839480365299,0.01515775330529315,0.04228954027091881,33.17931018256481,1.890522944174537,0.7710867580058589,phase6c_train
phase6c_dagger_0033,closed_loop_DAgger,0.7530523410221558,0.012814569998310509,0.04698508371037926,33.31428388878136,1.7336612908926328,0.7657370624514357,phase6c_train
phase6c_dagger_0034,closed_loop_DAgger,0.7529761286174396,0.028325077701326896,0.04909762294953729,33.4,1.8602227762197587,0.7581614363430041,phase6c_validation
phase6c_dagger_0035,closed_loop_DAgger,0.7594101654050024,0.014957768338571141,0.044679833311702985,33.197092845259064,2.1056350424567802,0.7567505795589703,phase6c_train
phase6c_dagger_0036,closed_loop_DAgger,0.7637077222802419,0.011971419360844861,0.03422114723004142,32.69647749153377,0.2172217679884339,0.7515843158442562,phase6c_train
phase6c_dagger_0037,closed_loop_DAgger,0.7549312431872023,0.01708654114494503,0.04133175182650115,33.08661405021332,2.065867711165957,0.7502544309448598,phase6c_validation
phase6c_dagger_0038,closed_loop_DAgger,0.7599117115575895,0.015979664149131854,0.04234212239882776,33.0244556697957,1.9707460358101407,0.7494066315454495,phase6c_train
phase6c_dagger_0039,closed_loop_DAgger,0.7603999480887799,0.016455955520654465,0.04498007203423646,32.8809149960558,1.8060284991495783,0.7399901064452203,phase6c_train
phase6c_dagger_0040,closed_loop_DAgger,0.7647334685652112,0.01101032341976744,0.037016027632625306,32.66643379511278,0.0,0.7369175792750606,phase6c_train
phase6c_dagger_0041,closed_loop_DAgger,0.7611404789295348,0.016857040070156083,0.04014896092693232,32.86435732048958,1.572422992855322,0.7316882418184003,phase6c_train
phase6c_dagger_0042,closed_loop_DAgger,0.7574665389273657,0.013306583150238728,0.0444692293586348,33.16504876214498,1.6530295590026716,0.7303708566538946,phase6c_train
phase6c_dagger_0043,closed_loop_DAgger,0.7637287905955873,0.011056790111522559,0.03050264188018457,32.711897637084014,0.3553747603721055,0.7303570314733746,phase6c_train
phase6c_dagger_0044,closed_loop_DAgger,0.7596239264025435,0.019978240549670748,0.036924377130398464,32.5408371605205,0.49858341464566946,0.7234902494912828,phase6c_train
phase6c_dagger_0045,closed_loop_DAgger,0.7510293490525917,0.026931055821200364,0.048725198392680504,33.4,2.651971160488742,0.7137498020458117,phase6c_train
phase6c_dagger_0046,closed_loop_DAgger,0.7530546027602706,0.009673995335340108,0.04475962083260278,33.39264484800625,1.816148101192743,0.7127264171402505,phase6c_train
phase6c_dagger_0047,closed_loop_DAgger,0.7574782484111909,0.013058734022447224,0.045854947407942666,33.0837143052654,1.5875793701494847,0.7106882308763445,phase6c_train
phase6c_dagger_0048,closed_loop_DAgger,0.7564824121441602,0.005520133796819126,0.04597035991783422,33.3956698501893,1.7074417820254388,0.7068183568316851,phase6c_train
phase6c_dagger_0049,closed_loop_DAgger,0.765379482375866,0.012551661720094956,0.03670788561912319,32.51113525714651,0.2803777701499357,0.7061805240953067,phase6c_train
phase6c_dagger_0050,closed_loop_DAgger,0.7515068337940737,0.016127141994046808,0.05726016406548452,33.4,0.6934906581297111,0.7060845381583343,phase6c_train
phase6c_dagger_0051,closed_loop_DAgger,0.7545153168019889,0.015192998224234906,0.05563291916630575,33.270207537571,0.9699231635704073,0.7037481074067937,phase6c_train
phase6c_dagger_0052,closed_loop_DAgger,0.10631068345754197,0.029247805762801053,0.011289339339796228,25.45762839485671,7.99355949760965,0.7000602838423688,phase6c_train
phase6c_dagger_0053,closed_loop_DAgger,0.11010353243626524,0.037931749386371595,0.010467215097777737,25.518716630719908,7.977050098624528,0.6994436456384927,phase6c_train
phase6c_dagger_0054,closed_loop_DAgger,0.7531869389972924,0.010391696120444936,0.045009593771168414,33.18539137016665,1.5027964702651773,0.6955258499381292,phase6c_validation
phase6c_dagger_0055,closed_loop_DAgger,0.7512733948600562,0.025155692249540167,0.05137865676976231,33.4,2.340434288677751,0.6869553148765642,phase6c_train
phase6c_dagger_0056,closed_loop_DAgger,0.7599916750957304,0.016304670042494408,0.04457856034210769,32.95452628978621,2.0975347663023847,0.6868781298876859,phase6c_train
phase6c_dagger_0057,closed_loop_DAgger,0.7553579925817985,0.01739096015555697,0.05200680278432062,33.269508541363265,1.5845540325325216,0.6867293920565587,phase6c_train
phase6c_dagger_0058,closed_loop_DAgger,0.7557568722060543,0.01869805613452248,0.0509661352668377,33.28560932594327,1.476575967226089,0.6866870462174458,phase6c_train
phase6c_dagger_0059,closed_loop_DAgger,0.7535253935090499,0.022711822484053047,0.049986340755753096,33.35962015131803,1.785892489634388,0.6816610966997826,phase6c_train
phase6c_dagger_0060,closed_loop_DAgger,0.7599504804364882,0.01823818502433905,0.042989724193138776,32.91497555059352,2.1074098787164064,0.6800892453026486,phase6c_train
phase6c_dagger_0061,closed_loop_DAgger,0.7619889595387777,0.016875279776791395,0.04126821930917015,32.85568982405178,2.0748519641369954,0.6790028863451313,phase6c_train
phase6c_dagger_0062,closed_loop_DAgger,0.7530547611650134,0.023117432991427635,0.051960857475458144,33.4,2.170312696178919,0.6764118227966461,phase6c_train
phase6c_dagger_0063,closed_loop_DAgger,0.7601037430947515,0.018127109902353673,0.04019071117167655,32.71559581465713,1.9361121420277008,0.6761774578696511,phase6c_train
phase6c_dagger_0064,closed_loop_DAgger,0.7607848432783174,0.013071932907509992,0.04394239759074887,32.900538084598004,1.4792515806760274,0.6735498860691591,phase6c_train
phase6c_dagger_0065,closed_loop_DAgger,0.79,0.017338589269810637,0.030586802398006818,31.502869364094693,1.6519085488755165,0.6723745358789549,phase6c_validation
phase6c_dagger_0066,closed_loop_DAgger,0.7525101252198445,0.011220262231718061,0.04629688655377973,33.14511723225427,1.6876943744247743,0.6696133860117348,phase6c_train
phase6c_dagger_0067,closed_loop_DAgger,0.7653852832432859,0.009264313455168826,0.03422499701731051,32.57086899881711,0.3849613930201299,0.6675486126208864,phase6c_train
phase6c_dagger_0068,closed_loop_DAgger,0.556513081505105,0.026516875190081817,0.05897475693879025,33.4,4.1393248738984925,0.6672351127517548,phase6c_train
phase6c_dagger_0069,closed_loop_DAgger,0.5918524081797711,0.03561233536981106,0.05888845289937975,33.4,4.045478443395814,0.6667971922948426,phase6c_train
phase6c_dagger_0070,closed_loop_DAgger,0.7320624836955509,0.037514169899014835,0.06674375275922607,33.4,3.1668467190246394,0.6657153969010395,phase6c_train
phase6c_dagger_0071,closed_loop_DAgger,0.5923709010086033,0.03526232982699607,0.06069340947107661,33.4,3.8443806622199315,0.6649445387429973,phase6c_train
phase6c_dagger_0072,closed_loop_DAgger,0.7583828826724376,0.013000528314838703,0.04240701491060983,33.043453131644455,1.800207308180348,0.6644853060960512,phase6c_train
phase6c_dagger_0073,closed_loop_DAgger,0.7535674028026498,0.02636048124040073,0.05086132965453892,33.4,1.799268408863599,0.663680461807813,phase6c_train
phase6c_dagger_0074,closed_loop_DAgger,0.10839979813015341,0.04323024657640172,0.014428436854060717,25.549301274578184,7.783889688080219,0.6626992675191129,phase6c_train
phase6c_dagger_0075,closed_loop_DAgger,0.6066390829047068,0.03677451221557543,0.05696168950105018,33.4,3.9578181538517625,0.6602098967410343,phase6c_train
phase6c_dagger_0076,closed_loop_DAgger,0.4965167867411884,0.032903548446701535,0.06478670332563617,33.4,3.7504165631106723,0.6568158293737204,phase6c_validation
phase6c_dagger_0077,closed_loop_DAgger,0.7553984495933311,0.013058394121132843,0.044079731418161835,33.016115058900226,1.7875313508398727,0.6548735789431533,phase6c_train
phase6c_dagger_0078,closed_loop_DAgger,0.7535757810094146,0.008489262767835296,0.0422005201344971,33.20660807837219,1.6466534536916935,0.652475334766975,phase6c_train
phase6c_dagger_0079,closed_loop_DAgger,0.79,0.016591389221070618,0.03319515616834836,31.353661798789577,2.2530785458288576,0.6471440443230158,phase6c_train
phase6c_dagger_0080,closed_loop_DAgger,0.6028395176725073,0.03726892760498601,0.059384359321697715,33.4,3.7328366614754,0.6464132861915223,phase6c_train
phase6c_dagger_0081,closed_loop_DAgger,0.1057397461435827,0.04475156994671167,0.014590315377714623,25.692040395614644,7.790424645780593,0.6454215220205424,phase6c_train
phase6c_dagger_0082,closed_loop_DAgger,0.27413396268437357,0.036363509146927944,0.06467225538008324,33.4,4.108434272833059,0.6444245225576405,phase6c_train
phase6c_dagger_0083,closed_loop_DAgger,0.5648944955282459,0.033734073407316954,0.0629585758901096,33.4,3.8160346446262223,0.6437996936529872,phase6c_train
phase6c_dagger_0084,closed_loop_DAgger,0.760101999276741,0.01872070760110354,0.03629710351903006,32.891873417307615,1.9939402077357837,0.6428913380857364,phase6c_train
