trajectory_id,source_role,risk_stratum,initialization_mode,step_index,soc,previous_current_a,candidate_current_a,current_a,measured_initial_voltage_v,predicted_initial_voltage_v,initial_residual_v,residual_before_v,residual_after_v,positive_residual_growth_v,terminal_voltage_v,voltage_safe_current_max_a,thermal_safe_current_max_a,empty_interval,selected_teacher_branch
phase7cr2f_internal_validation_30c_000,internal_validation,general,zero,1,0.6193292437151837,4.678050812161598,6.6780508121615965,5.562868498802582,3.919801122361145,3.971249597248008,-0.05144847488686333,-0.04702708510891185,-0.04470515848654788,0.002321926622363968,4.001190845154843,10.0,5.562868498802582,False,alternative
phase7cr2f_internal_validation_30c_000,internal_validation,general,zero,2,0.6208744849648511,5.562868498802582,7.373973629747812,5.529055107339925,3.919801122361145,3.971249597248008,-0.05144847488686333,-0.04470515848654788,-0.03926269116932968,0.0054424673172182025,4.01235404462216,10.0,5.529055107339925,False,default
phase7cr2f_internal_validation_30c_001,internal_validation,general,measured,0,0.55552978515625,4.106622240733028,6.106622240733023,5.587052452916754,3.894081936816878,3.980494245821507,-0.0864123090046287,-0.0864123090046287,-0.07745099625958307,0.008961312745045635,3.937060947842464,10.0,5.587052452916754,False,alternative
phase7cr2f_internal_validation_30c_001,internal_validation,general,measured,1,0.557081744170949,5.587052452916754,7.587052452916757,5.554144721696993,3.894081936816878,3.980494245821507,-0.0864123090046287,-0.07745099625958307,-0.0660693542809967,0.011381641978586376,3.950146579922364,10.0,5.554144721696993,False,alternative
phase7cr2f_internal_validation_30c_001,internal_validation,general,measured,2,0.5586245621491982,5.554144721696993,7.554144721696994,5.519910925790796,3.894081936816878,3.980494245821507,-0.0864123090046287,-0.0660693542809967,-0.05741142243238073,0.008657931848615963,3.960446063160079,10.0,5.519910925790796,False,alternative
phase7cr2f_internal_validation_30c_001,internal_validation,general,zero,0,0.55552978515625,4.106622240733028,6.106622240733023,5.587052452916754,3.894081936816878,3.980494245821507,-0.0864123090046287,0.0,-0.07745099625949958,0.0,3.9370609478425473,10.0,5.587052452916754,False,alternative
phase7cr2f_internal_validation_30c_001,internal_validation,general,zero,1,0.557081744170949,5.587052452916754,7.587052452916757,5.554144721696993,3.894081936816878,3.980494245821507,-0.0864123090046287,-0.07745099625949958,-0.06606935428111171,0.011381641978387869,3.950146579922249,10.0,5.554144721696993,False,alternative
phase7cr2f_internal_validation_30c_001,internal_validation,general,zero,2,0.5586245621491982,5.554144721696993,7.554144721696994,5.519910925790796,3.894081936816878,3.980494245821507,-0.0864123090046287,-0.06606935428111171,-0.05741142243214892,0.008657931848962797,3.960446063160311,10.0,5.519910925790796,False,alternative
phase7cr2f_internal_validation_30c_002,internal_validation,general,measured,0,0.68052978515625,5.535193669304456,5.5756809073954,5.5756809073954,4.043243550266624,4.121971568942362,-0.0787280186757382,-0.0787280186757382,-0.06922019182111772,0.009507826854620482,4.064079689200277,10.0,5.587007610761141,False,default
phase7cr2f_internal_validation_30c_002,internal_validation,general,measured,1,0.6820785854083042,5.5756809073954,5.529835825888549,5.529835825888549,4.043243550266624,4.121971568942362,-0.0787280186757382,-0.06922019182111772,-0.06280238189880016,0.006417809922317552,4.077838128635268,9.894608108297689,5.554143009010836,False,default
phase7cr2f_internal_validation_30c_002,internal_validation,general,measured,2,0.6836146509154954,5.529835825888549,5.485068802407956,5.485068802407956,4.043243550266624,4.121971568942362,-0.0787280186757382,-0.06280238189880016,-0.05750729975897784,0.005295082139822327,4.088879415761031,9.35219151135243,5.519612321101164,False,default
phase7cr2f_internal_validation_30c_002,internal_validation,general,zero,0,0.68052978515625,5.535193669304456,5.5756809073954,5.5756809073954,4.043243550266624,4.121971568942362,-0.0787280186757382,0.0,-0.06922019182115147,0.0,4.064079689200243,7.408859960269183,5.587394633122926,False,default
phase7cr2f_internal_validation_30c_002,internal_validation,general,zero,1,0.6820785854083042,5.5756809073954,5.529835825888549,5.529835825888549,4.043243550266624,4.121971568942362,-0.0787280186757382,-0.06922019182115147,-0.0628023818984289,0.006417809922722562,4.077838128635639,9.894608108297689,5.554143009010836,False,default
phase7cr2f_internal_validation_30c_002,internal_validation,general,zero,2,0.6836146509154954,5.529835825888549,5.485068802407956,5.485068802407956,4.043243550266624,4.121971568942362,-0.0787280186757382,-0.0628023818984289,-0.05750729975878777,0.0052950821396411385,4.088879415761221,9.35219151135243,5.519612321101164,False,default
phase7cr2f_internal_validation_30c_003,internal_validation,general,measured,0,0.47740478515625,6.963765097875885,8.963765097875886,5.587034251678988,3.8654140991746475,3.995373290499002,-0.12995919132435452,-0.12995919132435452,-0.10604413407974311,0.023915057244611404,3.8644614042675594,10.0,5.587034251678988,False,alternative
phase7cr2f_internal_validation_30c_003,internal_validation,general,measured,1,0.4789567391150497,5.587034251678988,7.587034251678986,5.5541313973777955,3.8654140991746475,3.995373290499002,-0.12995919132435452,-0.10604413407974311,-0.09468572169396339,0.011358412385779726,3.878807306630632,10.0,5.5541313973777955,False,alternative
phase7cr2f_internal_validation_30c_003,internal_validation,general,measured,2,0.4804995533920991,5.5541313973777955,7.55413139737779,5.5199011895389996,3.8654140991746475,3.995373290499002,-0.12995919132435452,-0.09468572169396339,-0.08543330377219682,0.009252417921766565,3.890390372304697,10.0,5.5199011895389996,False,alternative
phase7cr2f_internal_validation_30c_003,internal_validation,general,zero,0,0.47740478515625,6.963765097875885,8.963765097875886,5.587034251678988,3.8654140991746475,3.995373290499002,-0.12995919132435452,0.0,-0.10604413407958146,0.0,3.864461404267721,10.0,5.587034251678988,False,alternative
phase7cr2f_internal_validation_30c_003,internal_validation,general,zero,1,0.4789567391150497,5.587034251678988,7.587034251678986,5.5541313973777955,3.8654140991746475,3.995373290499002,-0.12995919132435452,-0.10604413407958146,-0.0946857216941499,0.01135841238543156,3.8788073066304456,10.0,5.5541313973777955,False,alternative
phase7cr2f_internal_validation_30c_003,internal_validation,general,zero,2,0.4804995533920991,5.5541313973777955,7.55413139737779,5.5199011895389996,3.8654140991746475,3.995373290499002,-0.12995919132435452,-0.0946857216941499,-0.08543330377209157,0.009252417922058331,3.890390372304802,10.0,5.5199011895389996,False,alternative
phase7cr2f_internal_validation_30c_004,internal_validation,high_risk,measured,0,0.6859619140625,6.021657642648896,5.345806955962625,5.345806955962625,4.056964254638622,4.168059276699879,-0.11109502206125743,-0.11109502206125743,-0.09231505966962761,0.018779962391629823,4.0655770411658265,10.0,5.587350892206373,False,default
phase7cr2f_internal_validation_30c_004,internal_validation,high_risk,measured,1,0.6874468604391563,5.345806955962625,5.3067428130397385,5.3067428130397385,4.056964254638622,4.168059276699879,-0.11109502206125743,-0.09231505966962761,-0.08189094210179348,0.010424117567834124,4.07875301154627,9.797990293955081,5.5559838744072785,False,default
phase7cr2f_internal_validation_30c_004,internal_validation,high_risk,measured,2,0.6889209556650006,5.3067428130397385,5.268409583309865,5.268409583309865,4.056964254638622,4.168059276699879,-0.11109502206125743,-0.08189094210179348,-0.07353535470307992,0.00835558739871356,4.089365271296632,9.240865387182566,5.524653928707048,False,default
phase7cr2f_internal_validation_30c_004,internal_validation,high_risk,zero,0,0.6859619140625,6.021657642648896,5.345806955962625,5.345806955962625,4.056964254638622,4.168059276699879,-0.11109502206125743,0.0,-0.09231505966953524,0.0,4.065577041165919,6.17287842083897,5.5873893421046095,False,default
phase7cr2f_internal_validation_30c_004,internal_validation,high_risk,zero,1,0.6874468604391563,5.345806955962625,5.3067428130397385,5.3067428130397385,4.056964254638622,4.168059276699879,-0.11109502206125743,-0.09231505966953524,-0.08189094210169934,0.0104241175678359,4.078753011546364,9.797990293955081,5.5559838744072785,False,default
phase7cr2f_internal_validation_30c_004,internal_validation,high_risk,zero,2,0.6889209556650006,5.3067428130397385,5.268409583309865,5.268409583309865,4.056964254638622,4.168059276699879,-0.11109502206125743,-0.08189094210169934,-0.07353535470316697,0.008355587398532371,4.089365271296545,9.240865387182566,5.524653928707048,False,default
phase7cr2f_internal_validation_30c_005,internal_validation,high_risk,measured,0,0.6234619140625,6.593086214077467,6.719133540002472,5.587289272373489,3.991827845806424,4.132173040029403,-0.14034519422297898,-0.14034519422297898,-0.11733984343947768,0.0230053507835013,3.9955625466007536,10.0,5.587289272373489,False,default
phase7cr2f_internal_validation_30c_005,internal_validation,high_risk,measured,1,0.6250139388603815,5.587289272373489,6.676776212626102,5.554318086721658,3.991827845806424,4.132173040029403,-0.14034519422297898,-0.11733984343947768,-0.10523789866875699,0.012101944770720685,4.009002836253183,10.0,5.554318086721658,False,default
phase7cr2f_internal_validation_30c_005,internal_validation,high_risk,measured,2,0.626556804995582,5.554318086721658,6.634991973837699,5.520037605849102,3.991827845806424,4.132173040029403,-0.14034519422297898,-0.10523789866875699,-0.0954437128338732,0.009794185834883784,4.019980714092593,10.0,5.520037605849102,False,default
phase7cr2f_internal_validation_30c_005,internal_validation,high_risk,zero,0,0.6234619140625,6.593086214077467,6.719133540002472,5.587114379345732,3.991827845806424,4.132173040029403,-0.14034519422297898,0.0,-0.1173388792178982,0.0,3.9955592359238685,8.254962755090673,5.587114379345732,False,default
phase7cr2f_internal_validation_30c_005,internal_validation,high_risk,zero,1,0.6250138902789849,5.587114379345732,6.676778468205472,5.554190055290084,3.991827845806424,4.132173040029403,-0.14034519422297898,-0.1173388792178982,-0.10523721463047053,0.012101664587427674,4.00899995226186,10.0,5.554190055290084,False,default
phase7cr2f_internal_validation_30c_005,internal_validation,high_risk,zero,2,0.6265567208498988,5.554190055290084,6.6349958396287905,5.519944051631645,3.991827845806424,4.132173040029403,-0.14034519422297898,-0.10523721463047053,-0.09544324267203663,0.0097939719584339,4.019978216311586,10.0,5.519944051631645,False,default
phase7cr2f_internal_validation_30c_006,internal_validation,high_risk,measured,0,0.6734619140625,7.164514785506039,5.404336881223145,5.404336881223145,4.058647851248213,4.19036608320628,-0.1317182319580672,-0.1317182319580672,-0.10566068678816798,0.02605754516989922,4.052669069180766,10.0,5.586863627785298,False,default
phase7cr2f_internal_validation_30c_006,internal_validation,high_risk,measured,1,0.6749631187517287,5.404336881223145,5.371439447324893,5.371439447324893,4.058647851248213,4.19036608320628,-0.1317182319580672,-0.10566068678816798,-0.0956772971489217,0.009983389639246276,4.066388547738511,10.0,5.555964210068197,False,default
phase7cr2f_internal_validation_30c_006,internal_validation,high_risk,measured,2,0.6764551852648745,5.371439447324893,5.3390120163117585,5.3390120163117585,4.058647851248213,4.19036608320628,-0.1317182319580672,-0.0956772971489217,-0.0875614687776407,0.008115828371280998,4.077430654153368,9.789923428470502,5.523180581992212,False,default
phase7cr2f_internal_validation_30c_006,internal_validation,high_risk,zero,0,0.6734619140625,7.164514785506039,5.404336881223145,5.404336881223145,4.058647851248213,4.19036608320628,-0.1317182319580672,0.0,-0.10566068679022322,0.0,4.052669069178711,6.2135031649813754,5.586995155426369,False,default
phase7cr2f_internal_validation_30c_006,internal_validation,high_risk,zero,1,0.6749631187517287,5.404336881223145,5.371439447324893,5.371439447324893,4.058647851248213,4.19036608320628,-0.1317182319580672,-0.10566068679022322,-0.09567729714887818,0.009983389641345042,4.066388547738555,10.0,5.555964210068197,False,default
phase7cr2f_internal_validation_30c_006,internal_validation,high_risk,zero,2,0.6764551852648745,5.371439447324893,5.3390120163117585,5.3390120163117585,4.058647851248213,4.19036608320628,-0.1317182319580672,-0.09567729714887818,-0.0875614687776034,0.00811582837127478,4.077430654153405,9.789923428470502,5.523180581992212,False,default
phase7cr2f_internal_validation_30c_007,internal_validation,high_risk,measured,0,0.6484619140625,7.73594335693461,6.404122001900082,5.73594335693461,4.034827296493885,4.15152849537381,-0.11670119887992492,-0.11670119887992492,-0.08631596318024393,0.03038523569968099,4.027687216860775,10.0,5.73594335693461,False,default
phase7cr2f_internal_validation_30c_007,internal_validation,high_risk,measured,1,0.6500552316616485,5.73594335693461,6.350091382622125,5.552654655612244,4.034827296493885,4.15152849537381,-0.11670119887992492,-0.08631596318024393,-0.07439513093443573,0.0119208322458082,4.039697157060388,10.0,5.552654655612244,False,default
phase7cr2f_internal_validation_30c_007,internal_validation,high_risk,measured,2,0.6515976357326518,5.552654655612244,6.29895145500195,5.517900160380772,4.034827296493885,4.15152849537381,-0.11670119887992492,-0.07439513093443573,-0.06555968434771575,0.008835446586719975,4.051343990117299,10.0,5.517900160380772,False,default
phase7cr2f_internal_validation_30c_007,internal_validation,high_risk,zero,0,0.6484619140625,7.73594335693461,6.404122001900082,5.73594335693461,4.034827296493885,4.15152849537381,-0.11670119887992492,0.0,-0.08631596318033363,0.0,4.027687216860685,8.35858173581073,5.73594335693461,False,default
phase7cr2f_internal_validation_30c_007,internal_validation,high_risk,zero,1,0.6500552316616485,5.73594335693461,6.350091382622125,5.552654655612244,4.034827296493885,4.15152849537381,-0.11670119887992492,-0.08631596318033363,-0.07439513093448458,0.011920832245849056,4.039697157060339,10.0,5.552654655612244,False,default
phase7cr2f_internal_validation_30c_007,internal_validation,high_risk,zero,2,0.6515976357326518,5.552654655612244,6.29895145500195,5.517900160380772,4.034827296493885,4.15152849537381,-0.11670119887992492,-0.07439513093448458,-0.06555968434783832,0.008835446586646256,4.051343990117177,10.0,5.517900160380772,False,default
phase7cr2f_internal_validation_30c_008,internal_validation,high_risk,measured,0,0.6008056640625,8.878800499791753,7.357618841983778,6.878800499791753,4.002416286220498,4.13610219359458,-0.13368590737408148,-0.13368590737408148,-0.1056473545675205,0.02803855280656098,3.9975645092586314,10.0,6.878800499791753,False,default
phase7cr2f_internal_validation_30c_008,internal_validation,high_risk,measured,1,0.6027164419791089,6.878800499791753,7.29561924491291,5.540037689780951,4.002416286220498,4.13610219359458,-0.13368590737408148,-0.1056473545675205,-0.08875341919847024,0.01689393536905026,3.9898569657323,10.0,5.540037689780951,False,default
phase7cr2f_internal_validation_30c_008,internal_validation,high_risk,measured,2,0.6042553413373813,5.540037689780951,7.251484402114353,5.505921076693072,4.002416286220498,4.13610219359458,-0.13368590737408148,-0.08875341919847024,-0.08181256742804699,0.006940851770423251,3.999469990185707,10.0,5.505921076693072,False,default
phase7cr2f_internal_validation_30c_008,internal_validation,high_risk,zero,0,0.6008056640625,8.878800499791753,7.357618841983778,6.878800499791753,4.002416286220498,4.13610219359458,-0.13368590737408148,0.0,-0.10564735456755114,0.0,3.9975645092586007,9.942929122771602,6.878800499791753,False,default
phase7cr2f_internal_validation_30c_008,internal_validation,high_risk,zero,1,0.6027164419791089,6.878800499791753,7.29561924491291,5.540037689780951,4.002416286220498,4.13610219359458,-0.13368590737408148,-0.10564735456755114,-0.08875341919855906,0.016893935368992086,3.989856965732211,10.0,5.540037689780951,False,default
phase7cr2f_internal_validation_30c_008,internal_validation,high_risk,zero,2,0.6042553413373813,5.540037689780951,7.251484402114353,5.505921076693072,4.002416286220498,4.13610219359458,-0.13368590737408148,-0.08875341919855906,-0.08181256742800347,0.0069408517705555894,3.9994699901857507,10.0,5.505921076693072,False,default
phase7cr2f_internal_validation_30c_009,internal_validation,high_risk,measured,0,0.6258056640624999,6.103290295710121,6.5349957638978395,5.586838817159517,3.986921259464952,4.141702523197415,-0.15478126373246281,-0.15478126373246281,-0.13283015697629974,0.021951106756163075,3.9980124765727236,10.0,5.586838817159517,False,default
phase7cr2f_internal_validation_30c_009,internal_validation,high_risk,measured,1,0.6273575637339331,5.586838817159517,6.496891539606778,5.553988328430862,3.986921259464952,4.141702523197415,-0.15478126373246281,-0.13283015697629974,-0.1190125016605883,0.013817655315711441,4.011573256260198,10.0,5.553988328430862,False,default
phase7cr2f_internal_validation_30c_009,internal_validation,high_risk,measured,2,0.6289003382696083,5.553988328430862,6.459194621296859,5.519796647215227,3.986921259464952,4.141702523197415,-0.15478126373246281,-0.1190125016605883,-0.10784775063736518,0.011164751023223118,4.02265342222541,10.0,5.519796647215227,False,default
phase7cr2f_internal_validation_30c_009,internal_validation,high_risk,zero,0,0.6258056640624999,6.103290295710121,6.5349957638978395,5.587164820043515,3.986921259464952,4.141702523197415,-0.15478126373246281,0.0,-0.13283194051929215,0.0,3.9980186614962046,7.520547848471324,5.587164820043515,False,default
phase7cr2f_internal_validation_30c_009,internal_validation,high_risk,zero,1,0.6273576542902898,5.587164820043515,6.496887335177048,5.554226980688593,3.986921259464952,4.141702523197415,-0.15478126373246281,-0.13283194051929215,-0.11901375816605153,0.013818182353240616,4.011578650608447,10.0,5.554226980688593,False,default
phase7cr2f_internal_validation_30c_009,internal_validation,high_risk,zero,2,0.6289004951182589,5.554226980688593,6.459187415412208,5.5199710334963275,3.986921259464952,4.141702523197415,-0.15478126373246281,-0.11901375816605153,-0.10784860688453879,0.011165151281512742,4.022658098262394,10.0,5.5199710334963275,False,default
phase7cr2f_internal_validation_30c_010,internal_validation,historical_neighborhood,measured,0,0.6249951171875,8.679300291545191,7.457832590138793,6.679300291545191,4.021405304024162,4.099847152669987,-0.07844184864582537,-0.07844184864582537,-0.05082011079281301,0.027621737853012363,4.017179397689267,10.0,6.679300291545191,False,default
phase7cr2f_internal_validation_30c_010,internal_validation,historical_neighborhood,measured,1,0.6268504783795958,6.679300291545191,7.375845518711539,5.5421655059903445,4.021405304024162,4.099847152669987,-0.07844184864582537,-0.05082011079281301,-0.036264443838795124,0.014555666954017887,4.013227414303424,10.0,5.5421655059903445,False,default
phase7cr2f_internal_validation_30c_010,internal_validation,historical_neighborhood,measured,2,0.6283899687979265,5.5421655059903445,7.309809200782858,5.507474860453399,4.021405304024162,4.099847152669987,-0.07844184864582537,-0.036264443838795124,-0.03014694705166665,0.0061174967871284736,4.023752894408105,10.0,5.507474860453399,False,default
phase7cr2f_internal_validation_30c_010,internal_validation,historical_neighborhood,zero,0,0.6249951171875,8.679300291545191,7.457832590138793,6.679300291545191,4.021405304024162,4.099847152669987,-0.07844184864582537,0.0,-0.05082011079262827,0.0,4.017179397689452,10.0,6.679300291545191,False,default
phase7cr2f_internal_validation_30c_010,internal_validation,historical_neighborhood,zero,1,0.6268504783795958,6.679300291545191,7.375845518711539,5.5421655059903445,4.021405304024162,4.099847152669987,-0.07844184864582537,-0.05082011079262827,-0.03626444383875249,0.014555666953875779,4.013227414303467,10.0,5.5421655059903445,False,default
phase7cr2f_internal_validation_30c_010,internal_validation,historical_neighborhood,zero,2,0.6283899687979265,5.5421655059903445,7.309809200782858,5.507474860453399,4.021405304024162,4.099847152669987,-0.07844184864582537,-0.03626444383875249,-0.03014694705162224,0.00611749678713025,4.023752894408149,10.0,5.507474860453399,False,default
phase7cr2f_internal_validation_30c_011,internal_validation,historical_neighborhood,measured,0,0.57912109375,8.815077051228654,7.993703993319715,6.815077051228654,3.98363891869559,4.111002934354605,-0.12736401565901545,-0.12736401565901545,-0.09809871447990659,0.02926530117910886,3.978526337827213,10.0,6.815077051228654,False,default
phase7cr2f_internal_validation_30c_011,internal_validation,historical_neighborhood,measured,1,0.5810141707086746,6.815077051228654,7.929120121005861,5.540628874118205,3.98363891869559,4.111002934354605,-0.12736401565901545,-0.09809871447990659,-0.08075781293190953,0.017340901547997056,3.9717565441291285,10.0,5.540628874118205,False,default
phase7cr2f_internal_validation_30c_011,internal_validation,historical_neighborhood,measured,2,0.5825532342848185,5.540628874118205,7.540628874118204,5.506352774044813,3.98363891869559,4.111002934354605,-0.12736401565901545,-0.08075781293190953,-0.07332784847620921,0.007429964455700322,3.9811919156373143,10.0,5.506352774044813,False,alternative
phase7cr2f_internal_validation_30c_011,internal_validation,historical_neighborhood,zero,0,0.57912109375,8.815077051228654,7.993703993319715,6.815077051228654,3.98363891869559,4.111002934354605,-0.12736401565901545,0.0,-0.09809871447999363,0.0,3.978526337827126,10.0,6.815077051228654,False,default
phase7cr2f_internal_validation_30c_011,internal_validation,historical_neighborhood,zero,1,0.5810141707086746,6.815077051228654,7.929120121005861,5.540628874118205,3.98363891869559,4.111002934354605,-0.12736401565901545,-0.09809871447999363,-0.08075781293187667,0.01734090154811696,3.9717565441291613,10.0,5.540628874118205,False,default
phase7cr2f_internal_validation_30c_011,internal_validation,historical_neighborhood,zero,2,0.5825532342848185,5.540628874118205,7.540628874118204,5.506352774044813,3.98363891869559,4.111002934354605,-0.12736401565901545,-0.08075781293187667,-0.07332784847625007,0.007429964455626603,3.9811919156372735,10.0,5.506352774044813,False,alternative
phase7cr2f_internal_validation_30c_012,internal_validation,historical_neighborhood,measured,0,0.55078125,9.01332778009163,8.92369662460053,7.013327780091631,3.9616222984944027,4.074508102802499,-0.11288580430809603,-0.11288580430809603,-0.08157250803427374,0.03131329627382229,3.958557357810954,10.0,7.013327780091631,False,default
phase7cr2f_internal_validation_30c_012,internal_validation,historical_neighborhood,measured,1,0.552729396605581,7.013327780091631,8.848857723580885,5.538707525022128,3.9616222984944027,4.074508102802499,-0.11288580430809603,-0.08157250803427374,-0.061941590206032515,0.019630917828241223,3.9493745053859044,10.0,5.538707525022128,False,default
phase7cr2f_internal_validation_30c_012,internal_validation,historical_neighborhood,measured,2,0.5542679264736428,5.538707525022128,7.538707525022128,5.504029505268231,3.9616222984944027,4.074508102802499,-0.11288580430809603,-0.061941590206032515,-0.05408957539574066,0.007852014810291852,3.9590392984140066,10.0,5.504029505268231,False,default
phase7cr2f_internal_validation_30c_012,internal_validation,historical_neighborhood,zero,0,0.55078125,9.01332778009163,8.92369662460053,7.013327780091631,3.9616222984944027,4.074508102802499,-0.11288580430809603,0.0,-0.0815725080341334,0.0,3.9585573578110944,10.0,7.013327780091631,False,default
phase7cr2f_internal_validation_30c_012,internal_validation,historical_neighborhood,zero,1,0.552729396605581,7.013327780091631,8.848857723580885,5.538707525022128,3.9616222984944027,4.074508102802499,-0.11288580430809603,-0.0815725080341334,-0.0619415902057332,0.019630917828400207,3.9493745053862037,10.0,5.538707525022128,False,default
phase7cr2f_internal_validation_30c_012,internal_validation,historical_neighborhood,zero,2,0.5542679264736428,5.538707525022128,7.538707525022128,5.504029505268231,3.9616222984944027,4.074508102802499,-0.11288580430809603,-0.0619415902057332,-0.05408957539551951,0.007852014810213692,3.9590392984142277,10.0,5.504029505268231,False,default
phase7cr2f_internal_validation_30c_013,internal_validation,historical_neighborhood,measured,0,0.6099951171875,9.536443148688049,7.613243849499494,7.536443148688049,4.018331204652183,4.122262182446309,-0.10393097779412575,-0.10393097779412575,-0.07497333624488345,0.028957641549242297,4.0169525063661,10.0,7.536443148688049,False,default
phase7cr2f_internal_validation_30c_013,internal_validation,historical_neighborhood,measured,1,0.6120885736176911,7.536443148688049,7.527126869411649,5.536443148688049,4.018331204652183,4.122262182446309,-0.10393097779412575,-0.07497333624488345,-0.053732966374383295,0.021240369870500153,3.9997561605456013,10.0,5.536443148688049,False,default
phase7cr2f_internal_validation_30c_013,internal_validation,historical_neighborhood,measured,2,0.6136264744923267,5.536443148688049,7.468055155598218,5.496856422535534,4.018331204652183,4.122262182446309,-0.10393097779412575,-0.053732966374383295,-0.04728519847153123,0.006447767902852064,4.009230012211594,10.0,5.496856422535534,False,default
phase7cr2f_internal_validation_30c_013,internal_validation,historical_neighborhood,zero,0,0.6099951171875,9.536443148688049,7.613243849499494,7.536443148688049,4.018331204652183,4.122262182446309,-0.10393097779412575,0.0,-0.07497333624470404,0.0,4.016952506366279,10.0,7.536443148688049,False,default
phase7cr2f_internal_validation_30c_013,internal_validation,historical_neighborhood,zero,1,0.6120885736176911,7.536443148688049,7.527126869411649,5.536443148688049,4.018331204652183,4.122262182446309,-0.10393097779412575,-0.07497333624470404,-0.053732966374422375,0.02124036987028166,3.9997561605455623,10.0,5.536443148688049,False,default
phase7cr2f_internal_validation_30c_013,internal_validation,historical_neighborhood,zero,2,0.6136264744923267,5.536443148688049,7.468055155598218,5.496856422535534,4.018331204652183,4.122262182446309,-0.10393097779412575,-0.053732966374422375,-0.04728519847161117,0.006447767902811208,4.009230012211514,10.0,5.496856422535534,False,default
phase7cr2f_internal_validation_30c_014,internal_validation,historical_neighborhood,measured,0,0.5766210937499999,9.957934194085796,8.110338806628095,7.957934194085796,3.9955107733300372,4.137238936197669,-0.14172816286763146,-0.14172816286763146,-0.10867989551004165,0.03304826735758981,3.995589725895363,10.0,7.957934194085796,False,default
phase7cr2f_internal_validation_30c_014,internal_validation,historical_neighborhood,measured,1,0.5788316310261349,7.957934194085796,8.029333574563944,5.957934194085796,3.9955107733300372,4.137238936197669,-0.14172816286763146,-0.10867989551004165,-0.08367836843150478,0.025001527078536867,3.9800688513432316,10.0,5.957934194085796,False,default
phase7cr2f_internal_validation_30c_014,internal_validation,historical_neighborhood,measured,2,0.5804866127467142,5.957934194085796,7.957934194085796,5.487594026170736,3.9955107733300372,4.137238936197669,-0.14172816286763146,-0.08367836843150478,-0.07255727416051538,0.011121094270989396,3.981965551107538,10.0,5.487594026170736,False,alternative
phase7cr2f_internal_validation_30c_014,internal_validation,historical_neighborhood,zero,0,0.5766210937499999,9.957934194085796,8.110338806628095,7.957934194085796,3.9955107733300372,4.137238936197669,-0.14172816286763146,0.0,-0.10867989551006474,0.0,3.99558972589534,10.0,7.957934194085796,False,default
phase7cr2f_internal_validation_30c_014,internal_validation,historical_neighborhood,zero,1,0.5788316310261349,7.957934194085796,8.029333574563944,5.957934194085796,3.9955107733300372,4.137238936197669,-0.14172816286763146,-0.10867989551006474,-0.08367836843175347,0.02500152707831127,3.980068851342983,10.0,5.957934194085796,False,default
phase7cr2f_internal_validation_30c_014,internal_validation,historical_neighborhood,zero,2,0.5804866127467142,5.957934194085796,7.957934194085796,5.487594026170736,3.9955107733300372,4.137238936197669,-0.14172816286763146,-0.08367836843175347,-0.07255727416073032,0.011121094271023146,3.981965551107323,10.0,5.487594026170736,False,alternative
phase7cr2f_internal_validation_30c_015,internal_validation,historical_neighborhood,measured,0,0.5482812499999999,8.197001249479385,9.035453833024317,6.197001249479385,3.9489841777893133,4.041155430663665,-0.09217125287435124,-0.09217125287435124,-0.0646203668788683,0.027550885995482943,3.9420588407258528,10.0,6.197001249479385,False,default
phase7cr2f_internal_validation_30c_015,internal_validation,historical_neighborhood,measured,1,0.5500026392359665,6.197001249479385,8.197001249479383,5.54788493990948,3.9489841777893133,4.041155430663665,-0.09217125287435124,-0.0646203668788683,-0.05232348194997849,0.012296884928889806,3.9454981551193002,10.0,5.54788493990948,False,alternative
phase7cr2f_internal_validation_30c_015,internal_validation,historical_neighborhood,measured,2,0.5515437183859413,5.54788493990948,7.547884939909481,5.513494077199503,3.9489841777893133,4.041155430663665,-0.09217125287435124,-0.05232348194997849,-0.04579591607111366,0.006527565878864827,3.9556336624436157,10.0,5.513494077199503,False,default
phase7cr2f_internal_validation_30c_015,internal_validation,historical_neighborhood,zero,0,0.5482812499999999,8.197001249479385,9.035453833024317,6.197001249479385,3.9489841777893133,4.041155430663665,-0.09217125287435124,0.0,-0.06462036688091155,0.0,3.9420588407238095,10.0,6.197001249479385,False,default
phase7cr2f_internal_validation_30c_015,internal_validation,historical_neighborhood,zero,1,0.5500026392359665,6.197001249479385,8.197001249479383,5.54788493990948,3.9489841777893133,4.041155430663665,-0.09217125287435124,-0.06462036688091155,-0.052323481950036665,0.012296884930874885,3.945498155119242,10.0,5.54788493990948,False,alternative
phase7cr2f_internal_validation_30c_015,internal_validation,historical_neighborhood,zero,2,0.5515437183859413,5.54788493990948,7.547884939909481,5.513494077199503,3.9489841777893133,4.041155430663665,-0.09217125287435124,-0.052323481950036665,-0.04579591607116207,0.006527565878874597,3.9556336624435673,10.0,5.513494077199503,False,default
